timestamp,block,path,hops,input_eth,gross_profit_eth,gas_cost_eth,net_profit_eth,net_profit_eur_1800
2026-05-26T10:40:25Z,46501339,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000316,0.000240,0.000076,0.1373
2026-05-26T10:40:25Z,46501339,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000316,0.000240,0.000076,0.1373
2026-05-26T10:40:25Z,46501339,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000316,0.000240,0.000076,0.1373
2026-05-26T10:40:25Z,46501339,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000316,0.000240,0.000076,0.1373
2026-05-26T10:40:25Z,46501339,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000316,0.000240,0.000076,0.1373
2026-05-26T10:40:25Z,46501339,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000298,0.000240,0.000058,0.1040
2026-05-26T10:40:27Z,46501340,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000328,0.000240,0.000088,0.1590
2026-05-26T10:40:27Z,46501340,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000328,0.000240,0.000088,0.1590
2026-05-26T10:40:27Z,46501340,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000328,0.000240,0.000088,0.1590
2026-05-26T10:40:27Z,46501340,0x4200000000000000000000000000000000000006→0x833589fcd6edb6e08f4c7c32d4f71b54bda02913→0x0c03ce270b4826ec62e7dd007f0b716068639f7b,3,0.040000,0.000298,0.000240,0.000058,0.1040
