timestamp,block,path,hops,input_eth,gross_profit_eth,gas_cost_eth,net_profit_eth,net_profit_eur_1800
2026-05-18T06:57:17Z,46149045,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:19Z,46149046,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:19Z,46149046,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:19Z,46149046,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:21Z,46149047,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:23Z,46149048,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:25Z,46149049,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:25Z,46149049,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:25Z,46149049,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:27Z,46149050,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:27Z,46149050,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
2026-05-18T06:57:29Z,46149051,0x4200000000000000000000000000000000000006→0x88fb150bdc53a65fe94dea0c9ba0a6daf8c6e196,2,0.020000,0.001071,0.000200,0.000871,1.5670
